Company Name,Skills,Posted Date,Location,Job Type,Job Link
sharda consultancy Services,"Tourism, uk sales",1 day ago,Delhi/NCR,Hiring Sr. Travel Consultant PPC Call,https://www.timesjobs.com/job-detail/hiring-sr-travel-consultant-ppc-call-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-__SLASH____SLASH__dBTFkmGkhzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"Tourism, uk sales",1 day ago,Delhi/NCR,"Hiring For TRAVEL   SALES ,/holiday Packages/UK,US  Process",https://www.timesjobs.com/job-detail/hiring-for-travel-sales-holiday-packages-uk-us-process-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-rSKLZJEzOsZzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"Travel Bookings, Tourism, Reservations, Amadeus, Customer Service",1 day ago,Delhi/NCR,"Hiring For TRAVEL   SALES , US SHIFT,UK SHIFT SAL UP TO 75k",https://www.timesjobs.com/job-detail/hiring-for-travel-sales-us-shift-uk-shift-sal-up-to-75k-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-TxEmiyq5D9VzpSvf__PLUS__uAgZw==&source=srp
WNS  ( Holdings )  Ltd,"aml compliance, kyc processes, root cause analysis, quality auditing, case review, insurance, financial services, banking, transaction monitoring, cdd",1 day ago,Bengaluru / Bangalore,REF56917O_2024111954- Lead Associate - Transactional Quality - Bangalore - US shift (6:30pm to 3:30am),https://www.timesjobs.com/job-detail/ref56917o-2024111954-lead-associate-transactional-quality-bangalore-us-shift-6-30pm-to-3-30am-wns-holdings-ltd-bengaluru-bangalore-3-to-5-yrs-jobid-jsMy1yJ__SLASH__xzRzpSvf__PLUS__uAgZw==&source=srp
WNS  ( Holdings )  Ltd,"transaction monitoring, fraud prevention, trade finance knowledge, swift messaging, sanctions compliance, insurance, aml, isbp, financial services, banking, ucp, urc, urr",1 day ago,Gurgaon,Gurgaon - Walk In,https://www.timesjobs.com/job-detail/gurgaon-walk-in-wns-holdings-ltd-gurgaon-2-to-3-yrs-jobid-lqQLfwJ0BVRzpSvf__PLUS__uAgZw==&source=srp
WNS  ( Holdings )  Ltd,"customer interaction skills   problem solving abilities   communication proficiency   attention to detail   quality assurance standards, production, manufacturing, operational excellence, industry knowledge",1 day ago,Bengaluru / Bangalore,Bangalore Walk in - Sr Associate - Operations (15675A),https://www.timesjobs.com/job-detail/bangalore-walk-in-sr-associate-operations-15675a-wns-holdings-ltd-bengaluru-bangalore-1-to-5-yrs-jobid-dzRPp__PLUS__b1vQ9zpSvf__PLUS__uAgZw==&source=srp
Kanak Counsultancy Services,"International Lead Generation agent, BPO voice, Fresher, TSO, TSE",1 day ago,Delhi,Australian BPO Sales Early Morning Shift,https://www.timesjobs.com/job-detail/australian-bpo-sales-early-morning-shift-shristi-7838882457-resume-delhi-0-to-1-yrs-jobid-mrdRt1MjzkhzpSvf__PLUS__uAgZw==&source=srp
Kanak Counsultancy Services,"International Lead Generation agent, BPO voice, Fresher, TSO, TSE",1 day ago,Delhi,International BPO Pre Sales/ Lead Generation,https://www.timesjobs.com/job-detail/international-bpo-pre-sales-lead-generation-shristi-7838882457-resume-delhi-0-to-2-yrs-jobid-u__PLUS__pfeWBv__SLASH__zVzpSvf__PLUS__uAgZw==&source=srp
Kanak Counsultancy Services,"Collection process, Fresher, Collection Agent",1 day ago,"Delhi,  Noida/Greater Noida",Collection BPO ( Domestic process),https://www.timesjobs.com/job-detail/collection-bpo-domestic-process-resume-7838882457-delhi-noida-greater-noida-0-to-1-yrs-jobid-c7oiBgjiYRRzpSvf__PLUS__uAgZw==&source=srp
Kanak Counsultancy Services,"BPO voice, Collection BPO",1 day ago,"Delhi,  Noida/Greater Noida",Domestic BPO Collection Agent,https://www.timesjobs.com/job-detail/domestic-bpo-collection-agent-resume-7838882457-delhi-noida-greater-noida-0-to-1-yrs-jobid-xyztXVJax8JzpSvf__PLUS__uAgZw==&source=srp
PERKINELMER,"sales, territory management, customer relationship, negotiation, business development, bidding, sells, account mapping, sales targets",Posted 2 days ago,Vadodara,Sales Specialist,https://www.timesjobs.com/job-detail/sales-specialist-perkinelmer-vadodara-1-to-3-yrs-jobid-t7k25RDP__SLASH__RFzpSvf__PLUS__uAgZw==&source=srp
PERKINELMER,"sales, territory management, customer relationship, negotiation, business development, bidding, sells, account mapping, sales targets",Posted 2 days ago,Vadodara,Sales Specialist,https://www.timesjobs.com/job-detail/sales-specialist-perkinelmer-vadodara-1-to-3-yrs-jobid-0vX4T4BjsgRzpSvf__PLUS__uAgZw==&source=srp
PERKINELMER,"sales, territory management, customer relationship, negotiation, business development, bidding, sells, account mapping, sales targets",Posted 2 days ago,Vadodara,Sales Specialist,https://www.timesjobs.com/job-detail/sales-specialist-perkinelmer-vadodara-1-to-3-yrs-jobid-OwLV867AdWRzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,Travel Bookings,Posted 2 days ago,Delhi/NCR,US/UK Travel Sales / Spanish US Travel sales/ Bilingual,https://www.timesjobs.com/job-detail/us-uk-travel-sales-spanish-us-travel-sales-bilingual-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-GPCgxM5T1JVzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,Travel Bookings,Posted 2 days ago,Delhi/NCR,"Travel Counselor,PPC/Meta sales must/ Flight Reservations",https://www.timesjobs.com/job-detail/travel-counselor-ppc-meta-sales-must-flight-reservations-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-lvOW26g19eFzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,Travel Bookings,Posted 2 days ago,Delhi/NCR,Urgent Hiring For US & UK Travel Sales,https://www.timesjobs.com/job-detail/urgent-hiring-for-us-uk-travel-sales-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-1iEXcOah8v1zpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,Travel Industry,Posted 2 days ago,Delhi/NCR,Req. UK/US  Travel Sales Consultant-75k+Incentives,https://www.timesjobs.com/job-detail/req-uk-us-travel-sales-consultant-75k-incentives-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-dvtPMUqEt9pzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,Lead Generation,Posted 2 days ago,Delhi/NCR,"Telesales / Telecaller,Night shifts+ Both side cab and meals",https://www.timesjobs.com/job-detail/telesales-telecaller-night-shifts-both-side-cab-and-meals-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-u9Ek8Ffsm61zpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,Lead Generation,Posted 2 days ago,Delhi/NCR,Telesales /Voice Associate / Unlimited Incentives/Delhi Ncr,https://www.timesjobs.com/job-detail/telesales-voice-associate-unlimited-incentives-delhi-ncr-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-tIFVW1wxgkNzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,Lead Generation,Posted 2 days ago,Delhi/NCR,"Telesales/Telemarketing Executive/ BPO Sales /Delhi ,NCR",https://www.timesjobs.com/job-detail/telesales-telemarketing-executive-bpo-sales-delhi-ncr-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-kY5pfuLj4dFzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"US Sales, Outbound Sale, Telecaller",Posted 2 days ago,Delhi/NCR,Telesales Representative/US Sales /Voice,https://www.timesjobs.com/job-detail/telesales-representative-us-sales-voice-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-Uhj__PLUS__PEYk__SLASH__TZzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"US Sales, Outbound Sale",Posted 2 days ago,Delhi/NCR,Telesales/Telemarketing Executive/International BPO Sales,https://www.timesjobs.com/job-detail/telesales-telemarketing-executive-international-bpo-sales-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-pW4__PLUS____SLASH__9yzgW9zpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,voice,Posted 2 days ago,Delhi/NCR,Urgent Opening For Telecaller/Telesales Executive - South Delhi,https://www.timesjobs.com/job-detail/urgent-opening-for-telecaller-telesales-executive-south-delhi-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-nehL9Tbmb__SLASH__5zpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,voice,Posted 2 days ago,Delhi/NCR,"Technical Sales Associate,/Inbound  Sales  (Only Females)",https://www.timesjobs.com/job-detail/technical-sales-associate-inbound-sales-only-females-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-U7nBT9m__PLUS__lwdzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"Bpo, Sales",Posted 2 days ago,Delhi/NCR,"Technical Sales Executive,/Female Only / Delhi  Gurgaon",https://www.timesjobs.com/job-detail/technical-sales-executive-female-only-delhi-gurgaon-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-yxRZBhjQkVxzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"bpo executive, Customer Care Representative",Posted 2 days ago,Delhi/NCR,"US Tech Sales/  Tech sales  Associate,/Female Only",https://www.timesjobs.com/job-detail/us-tech-sales-tech-sales-associate-female-only-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-SltZp4mF97ZzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"bpo executive, Customer Care Representative",Posted 2 days ago,Delhi/NCR,Technical Sales Executive(US Inbound Voice Process) Gurgaon,https://www.timesjobs.com/job-detail/technical-sales-executive-us-inbound-voice-process-gurgaon-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-__SLASH__ZTu1sC9ScFzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,Travel Sales Executive,Posted 2 days ago,Delhi/NCR,US/UK Travel Sales / Spanish US Travel sales/ Bilingual,https://www.timesjobs.com/job-detail/us-uk-travel-sales-spanish-us-travel-sales-bilingual-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-GhQ7AXgIIRtzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,senior officer,Posted 2 days ago,Delhi/NCR,Travel Sales Executive/ Ticketing Agent/  Customer Care,https://www.timesjobs.com/job-detail/travel-sales-executive-ticketing-agent-customer-care-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-oTxO__SLASH__rpO3ohzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,senior officer,Posted 2 days ago,Delhi/NCR,US Travel Sales Consultant (Voice Process only),https://www.timesjobs.com/job-detail/us-travel-sales-consultant-voice-process-only-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-TvTkVkHs1__SLASH__VzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,Customer Care,Posted 2 days ago,Delhi/NCR,UK/ US Travel Sales Consultant (Voice Process only),https://www.timesjobs.com/job-detail/uk-us-travel-sales-consultant-voice-process-only-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-Xw7YJ3sFaR5zpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,Customer Care,Posted 2 days ago,Delhi/NCR,PPC/ Meta Travel Sales Agent's And Customer Care UK/US,https://www.timesjobs.com/job-detail/ppc-meta-travel-sales-agent-s-and-customer-care-uk-us-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-XPY__PLUS__yH__PLUS__A1j1zpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"INTERNATIONAL BPO, Call Center",Posted 2 days ago,Delhi/NCR,"On the spot offer / Travel Sales  PPC META /US,UK",https://www.timesjobs.com/job-detail/on-the-spot-offer-travel-sales-ppc-meta-us-uk-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-AzFVg__SLASH__YHU2dzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"INTERNATIONAL BPO, Call Center",Posted 2 days ago,Delhi/NCR,"On the spot offer / Travel Sales  PPC META /US,UK",https://www.timesjobs.com/job-detail/on-the-spot-offer-travel-sales-ppc-meta-us-uk-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-nGg2DFwHQfVzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"PPC Campaign, AMADEUS, Sales",Posted 2 days ago,Delhi/NCR,Hiring For  US/UK Travel Sales Process ( PPC & META),https://www.timesjobs.com/job-detail/hiring-for-us-uk-travel-sales-process-ppc-meta-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-yrEtVQ0tPztzpSvf__PLUS__uAgZw==&source=srp
sharda consultancy Services,"US Hotel Sales, PPC Campaign, BPO Experience",Posted 2 days ago,Delhi/NCR,Travel Sales Consultant /PPC Campaign / US Hotel Sales,https://www.timesjobs.com/job-detail/travel-sales-consultant-ppc-campaign-us-hotel-sales-nandini-parashar-9773634524-delhi-ncr-1-to-6-yrs-jobid-MhKInyQImpFzpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce",Posted 2 days ago,Bengaluru / Bangalore,BPO Customer Support Executive for Dayshift / English & Hindi,https://www.timesjobs.com/job-detail/bpo-customer-support-executive-for-dayshift-english-hindi-bpo-bengaluru-bangalore-0-to-3-yrs-jobid-n1gDonbBgnJzpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"customer support, hindi, BPO",Posted 2 days ago,Bengaluru / Bangalore,SPOTOFFER in BPO for English + Hindi / Day Shift Freshers & Exp,https://www.timesjobs.com/job-detail/spotoffer-in-bpo-for-english-hindi-day-shift-freshers-exp-bpo-bengaluru-bangalore-0-to-3-yrs-jobid-3qq77aObsvxzpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce",Posted 2 days ago,Bengaluru / Bangalore,Fresher Graduates  4  Flipkart BPO  in Bangalore 9986.807212,https://www.timesjobs.com/job-detail/fresher-graduates-4-flipkart-bpo-in-bangalore-9986-807212-bpo-bengaluru-bangalore-0-to-3-yrs-jobid-d__SLASH__cCc__PLUS__8LvQJzpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"customer support, hindi, BPO",Posted 2 days ago,Bengaluru / Bangalore,BPO / Call CEnter Freshers  at Bommanahalli Ct: 9986..807212,https://www.timesjobs.com/job-detail/bpo-call-center-freshers-at-bommanahalli-ct-9986-807212-bpo-bengaluru-bangalore-0-to-3-yrs-jobid-akLc__PLUS__UNuy01zpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce",Posted 2 days ago,Bengaluru / Bangalore,Freshers BPO Call Center Customer Support n Kolkata 99168.39275,https://www.timesjobs.com/job-detail/freshers-bpo-call-center-customer-support-n-kolkata-99168-39275-bpo-bengaluru-bangalore-0-to-3-yrs-jobid-U8mB10Jk5TZzpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce",Posted 2 days ago,Kolkata,Freshers BPO Call Center Customer Support Jobs in  Kolkata,https://www.timesjobs.com/job-detail/freshers-bpo-call-center-customer-support-jobs-in-kolkata-bpo-kolkata-0-to-3-yrs-jobid-1RVL7FZkgr9zpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce","Work from Home 
		    	
Posted 2 days ago",Kolkata,BPO Jobs in Kolkata / Rorational Shift Ct: 99168.39275,https://www.timesjobs.com/job-detail/bpo-jobs-in-kolkata-rorational-shift-ct-99168-39275-bpo-kolkata-0-to-3-yrs-jobid-jw9ZxWyvyWlzpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce",Posted 2 days ago,Kolkata,Customer Care Executive - Email /chat/ NON Voice / Kolkata,https://www.timesjobs.com/job-detail/customer-care-executive-email-chat-non-voice-kolkata-bpo-kolkata-0-to-3-yrs-jobid-OBjwufalNNRzpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce",Posted 2 days ago,Bengaluru / Bangalore,Call Center   in Bangalore Ct: 99168.39275,https://www.timesjobs.com/job-detail/call-center-in-bangalore-ct-99168-39275-bpo-bengaluru-bangalore-0-to-3-yrs-jobid-dXoPGfj5SdVzpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce",Posted 2 days ago,Bengaluru / Bangalore,E commerce BPO Day Shift  Customer Support,https://www.timesjobs.com/job-detail/e-commerce-bpo-day-shift-customer-support-bpo-bengaluru-bangalore-0-to-3-yrs-jobid-mnl__SLASH____PLUS__tO2Ln9zpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce",Posted 2 days ago,Bengaluru / Bangalore,BPO Voice Day Shift Domestic BPO  English &  Hindi,https://www.timesjobs.com/job-detail/bpo-voice-day-shift-domestic-bpo-english-hindi-bpo-bengaluru-bangalore-0-to-3-yrs-jobid-pgLbQ91h0HFzpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce",Posted 2 days ago,Bengaluru / Bangalore,Hiring for MNC BPO  Freshers Ct: 99168.39275,https://www.timesjobs.com/job-detail/hiring-for-mnc-bpo-freshers-ct-99168-39275-bpo-bengaluru-bangalore-0-to-3-yrs-jobid-gFDo4xzPUUZzpSvf__PLUS__uAgZw==&source=srp
SANCTUS,"international call center, telesales, domestic call center, international BPO, Domestic BPO, Telecaller, CSR, CSE, Hindi, customer care, Day shift, E commerce",Posted 2 days ago,Kolkata,IMMEDIATE openings / 12th pass & Graduates 99168.39275,https://www.timesjobs.com/job-detail/immediate-openings-12th-pass-graduates-99168-39275-bpo-kolkata-0-to-3-yrs-jobid-y5__SLASH__791Vxew1zpSvf__PLUS__uAgZw==&source=srp
